7900, 0.000009, 0.000007
8000, 0.000012, 0.000011
8100, 0.000013, 0.000011
8200, 0.000011, 0.000012
8300, 0.000009, 0.000008
8400, 0.000031, 0.000014
8500, 0.000009, 0.000008
8600, 0.000012, 0.000009
8700, 0.000012, 0.000011
8800, 0.000011, 0.000010
8900, 0.000011, 0.000010
9000, 0.000013, 0.000017
9100, 0.000011, 0.000010
9200, 0.000013, 0.000011
9300, 0.000013, 0.000013
9400, 0.000013, 0.000011
9500, 0.000011, 0.000009
9600, 0.000013, 0.000010
9700, 0.000014, 0.000013
9800, 0.000014, 0.000014
9900, 0.000013, 0.000011
10000, 0.000014, 0.000012
10100, 0.000017, 0.000013
10200, 0.000015, 0.000013
10300, 0.000014, 0.000013
10400, 0.000016, 0.000013
10500, 0.000015, 0.000012
10600, 0.000016, 0.000014
10700, 0.000017, 0.000030
10800, 0.000014, 0.000014
10900, 0.000019, 0.000015
11000, 0.000014, 0.000012
11100, 0.000020, 0.000016
11200, 0.000016, 0.000013
11300, 0.000014, 0.000012
11400, 0.000022, 0.000015
11500, 0.000019, 0.000015
11600, 0.000015, 0.000014
11700, 0.000016, 0.000015
11800, 0.000019, 0.000013
11900, 0.000016, 0.000014
12000, 0.000012, 0.000012
12100, 0.000022, 0.000013
12200, 0.000019, 0.000017
12300, 0.000015, 0.000014
12400, 0.000013, 0.000011
12500, 0.000031, 0.000030
12600, 0.000018, 0.000017
12700, 0.000016, 0.000016
12800, 0.000017, 0.000015
12900, 0.000015, 0.000014
13000, 0.000017, 0.000013
13100, 0.000017, 0.000023
13200, 0.000015, 0.000014
13300, 0.000020, 0.000022
13400, 0.000018, 0.000016
13500, 0.000018, 0.000015
13600, 0.000035, 0.000054
13700, 0.000016, 0.000015
13800, 0.000017, 0.000015
13900, 0.000016, 0.000014
14000, 0.000017, 0.000016
14100, 0.000018, 0.000016
14200, 0.000019, 0.000017
14300, 0.000023, 0.000021
14400, 0.000018, 0.000015
14500, 0.000021, 0.000018
14600, 0.000017, 0.000016
14700, 0.000018, 0.000016
14800, 0.000024, 0.000018
14900, 0.000017, 0.000017
15000, 0.000017, 0.000017
15100, 0.000020, 0.000020
15200, 0.000023, 0.000022
15300, 0.000019, 0.000018
15400, 0.000019, 0.000018
15500, 0.000026, 0.000019
15600, 0.000026, 0.000023
15700, 0.000021, 0.000019
15800, 0.000022, 0.000019
15900, 0.000019, 0.000018
16000, 0.000023, 0.000021
16100, 0.000019, 0.000017
16200, 0.000030, 0.000028
16300, 0.000024, 0.000021
16400, 0.000031, 0.000022
16500, 0.000033, 0.000024
16600, 0.000021, 0.000020
16700, 0.000038, 0.000025
16800, 0.000024, 0.000022
16900, 0.000025, 0.000021
17000, 0.000025, 0.000023
17100, 0.000023, 0.000020
17200, 0.000034, 0.000025
17300, 0.000029, 0.000025
17400, 0.000020, 0.000019
17500, 0.000025, 0.000024
17600, 0.000031, 0.000026
17700, 0.000022, 0.000026
17800, 0.000029, 0.000022
17900, 0.000027, 0.000033
18000, 0.000021, 0.000020
18100, 0.000022, 0.000020
18200, 0.000021, 0.000018
18300, 0.000022, 0.000021
18400, 0.000025, 0.000021
18500, 0.000024, 0.000020
18600, 0.000047, 0.000026
18700, 0.000023, 0.000022
18800, 0.000024, 0.000020
18900, 0.000022, 0.000020
19000, 0.000147, 0.000089
19100, 0.000029, 0.000026
19200, 0.000027, 0.000024
19300, 0.000028, 0.000024
19400, 0.000024, 0.000021
19500, 0.000024, 0.000021
19600, 0.000026, 0.000024
19700, 0.000028, 0.000023
19800, 0.000023, 0.000020
19900, 0.000024, 0.000021
20000, 0.000024, 0.000022
20100, 0.000037, 0.000024
20200, 0.000026, 0.000022
20300, 0.000054, 0.000052
20400, 0.000023, 0.000022
20500, 0.000029, 0.000025
20600, 0.000030, 0.000028
20700, 0.000025, 0.000022
20800, 0.000025, 0.000022
20900, 0.000036, 0.000023
21000, 0.000024, 0.000022
21100, 0.000035, 0.000021
21200, 0.000057, 0.000025
21300, 0.000034, 0.000022
21400, 0.000046, 0.000029
21500, 0.000030, 0.000026
21600, 0.000031, 0.000028
21700, 0.000025, 0.000023
21800, 0.000026, 0.000022
21900, 0.000029, 0.000025
22000, 0.000027, 0.000025
22100, 0.000026, 0.000023
22200, 0.000035, 0.000024
22300, 0.000026, 0.000023
22400, 0.000026, 0.000024
22500, 0.000027, 0.000023
22600, 0.000026, 0.000024
22700, 0.000028, 0.000025
22800, 0.000027, 0.000024
22900, 0.000026, 0.000024
23000, 0.000044, 0.000026
23100, 0.000035, 0.000028
23200, 0.000032, 0.000027
23300, 0.000032, 0.000030
23400, 0.000034, 0.000031
23500, 0.000038, 0.000027
23600, 0.000166, 0.000102
23700, 0.000030, 0.000026
23800, 0.000027, 0.000026
23900, 0.000031, 0.000029
24000, 0.000031, 0.000031
24100, 0.000031, 0.000027
24200, 0.000030, 0.000027
24300, 0.000028, 0.000025
24400, 0.000028, 0.000026
24500, 0.000033, 0.000029
24600, 0.000029, 0.000026
24700, 0.000030, 0.000026
24800, 0.000030, 0.000026
24900, 0.000105, 0.000112
25000, 0.000032, 0.000038
25100, 0.000031, 0.000027
25200, 0.000029, 0.000028
25300, 0.000029, 0.000027
25400, 0.000030, 0.000027
25500, 0.000030, 0.000027
25600, 0.000031, 0.000027
25700, 0.000031, 0.000027
25800, 0.000055, 0.000033
25900, 0.000037, 0.000030
26000, 0.000032, 0.000027
26100, 0.000031, 0.000029
26200, 0.000147, 0.000127
26300, 0.000034, 0.000031
26400, 0.000036, 0.000031
26500, 0.000032, 0.000027
26600, 0.000035, 0.000030
26700, 0.000037, 0.000031
26800, 0.000036, 0.000032
26900, 0.000035, 0.000032
27000, 0.000039, 0.000030
27100, 0.000037, 0.000033
27200, 0.000038, 0.000031
27300, 0.000039, 0.000032
27400, 0.000032, 0.000029
27500, 0.000034, 0.000029
27600, 0.000035, 0.000030
27700, 0.000047, 0.000033
27800, 0.000033, 0.000030
27900, 0.000034, 0.000029
28000, 0.000032, 0.000029
28100, 0.000035, 0.000029
28200, 0.000045, 0.000039
28300, 0.000033, 0.000029
28400, 0.000036, 0.000029
28500, 0.000038, 0.000032
28600, 0.000041, 0.000036
28700, 0.000035, 0.000030
28800, 0.000036, 0.000032
28900, 0.000034, 0.000030
29000, 0.000041, 0.000037
29100, 0.000036, 0.000031
29200, 0.000037, 0.000030
29300, 0.000039, 0.000034
29400, 0.000039, 0.000033
29500, 0.000035, 0.000031
29600, 0.000035, 0.000031
29700, 0.000036, 0.000030
29800, 0.000036, 0.000031
29900, 0.000042, 0.000035
30000, 0.000037, 0.000031
30100, 0.000042, 0.000036
30200, 0.000038, 0.000032
30300, 0.000037, 0.000032
30400, 0.000041, 0.000037
30500, 0.000054, 0.000043
30600, 0.000037, 0.000031
30700, 0.000036, 0.000032
30800, 0.000055, 0.000037
30900, 0.000040, 0.000036
31000, 0.000038, 0.000034
31100, 0.000066, 0.000047
31200, 0.000038, 0.000034
31300, 0.000040, 0.000032
31400, 0.000043, 0.000037
31500, 0.000037, 0.000033
31600, 0.000046, 0.000045
31700, 0.000047, 0.000041
31800, 0.000037, 0.000034
31900, 0.000079, 0.000071
32000, 0.000079, 0.000066
32100, 0.000039, 0.000044
32200, 0.000045, 0.000037
32300, 0.000039, 0.000034
32400, 0.000044, 0.000040
32500, 0.000040, 0.000035
32600, 0.000040, 0.000034
32700, 0.000064, 0.000061
32800, 0.000044, 0.000035
32900, 0.000055, 0.000044
33000, 0.000045, 0.000035
33100, 0.000044, 0.000036
33200, 0.000040, 0.000035
33300, 0.000047, 0.000043
33400, 0.000050, 0.000040
33500, 0.000054, 0.000044
33600, 0.000044, 0.000037
33700, 0.000046, 0.000040
33800, 0.000044, 0.000038
33900, 0.000045, 0.000040
34000, 0.000041, 0.000037
34100, 0.000039, 0.000036
34200, 0.000047, 0.000041
34300, 0.000056, 0.000049
34400, 0.000040, 0.000037
34500, 0.000089, 0.000064
34600, 0.000041, 0.000038
34700, 0.000043, 0.000036
34800, 0.000043, 0.000037
34900, 0.000042, 0.000039
35000, 0.000043, 0.000038
35100, 0.000050, 0.000041
35200, 0.000043, 0.000036
35300, 0.000052, 0.000042
35400, 0.000049, 0.000042
35500, 0.000043, 0.000039
35600, 0.000043, 0.000038
35700, 0.000043, 0.000039
35800, 0.000055, 0.000054
35900, 0.000058, 0.000042
36000, 0.000046, 0.000042
36100, 0.000042, 0.000038
36200, 0.000046, 0.000037
36300, 0.000045, 0.000038
36400, 0.000043, 0.000038
36500, 0.000049, 0.000042
36600, 0.000057, 0.000041
36700, 0.000104, 0.000056
36800, 0.000044, 0.000040
36900, 0.000050, 0.000043
37000, 0.000045, 0.000040
37100, 0.000045, 0.000040
37200, 0.000054, 0.000046
37300, 0.000079, 0.000048
37400, 0.000044, 0.000039
37500, 0.000045, 0.000040
37600, 0.000097, 0.000059
37700, 0.000048, 0.000040
37800, 0.000046, 0.000043
37900, 0.000053, 0.000046
38000, 0.000046, 0.000039
38100, 0.000062, 0.000048
38200, 0.000053, 0.000046
38300, 0.000047, 0.000040
38400, 0.000179, 0.000057
38500, 0.000122, 0.000078
38600, 0.000045, 0.000041
38700, 0.000046, 0.000040
38800, 0.000057, 0.000048
38900, 0.000051, 0.000046
39000, 0.000051, 0.000045
39100, 0.000048, 0.000042
39200, 0.000062, 0.000049
39300, 0.000055, 0.000046
39400, 0.000064, 0.000052
39500, 0.000047, 0.000041
39600, 0.000054, 0.000046
39700, 0.000047, 0.000042
39800, 0.000049, 0.000041
39900, 0.000145, 0.000106
40000, 0.000090, 0.000056
40100, 0.000060, 0.000050
40200, 0.000047, 0.000044
40300, 0.000054, 0.000048
40400, 0.000053, 0.000044
40500, 0.000048, 0.000043
40600, 0.000048, 0.000043
40700, 0.000049, 0.000044
40800, 0.000065, 0.000057
40900, 0.000051, 0.000043
41000, 0.000049, 0.000043
41100, 0.000058, 0.000047
41200, 0.000058, 0.000048
41300, 0.000056, 0.000051
41400, 0.000049, 0.000045
41500, 0.000050, 0.000044
41600, 0.000049, 0.000044
41700, 0.000070, 0.000059
41800, 0.000053, 0.000045
41900, 0.000054, 0.000079
42000, 0.000053, 0.000046
42100, 0.000053, 0.000046
42200, 0.000058, 0.000055
42300, 0.000071, 0.000060
42400, 0.000052, 0.000047
42500, 0.000050, 0.000045
42600, 0.000052, 0.000044
42700, 0.000087, 0.000054
42800, 0.000060, 0.000053
42900, 0.000061, 0.000052
43000, 0.000053, 0.000047
43100, 0.000057, 0.000049
43200, 0.000052, 0.000122
43300, 0.000053, 0.000046
43400, 0.000066, 0.000050
43500, 0.000053, 0.000047
43600, 0.000051, 0.000045
43700, 0.000053, 0.000046
43800, 0.000054, 0.000049
43900, 0.000054, 0.000048
44000, 0.000108, 0.000101
44100, 0.000052, 0.000046
44200, 0.000055, 0.000050
44300, 0.000059, 0.000046
44400, 0.000112, 0.000080
44500, 0.000060, 0.000053
44600, 0.000079, 0.000053
44700, 0.000058, 0.000061
44800, 0.000060, 0.000054
44900, 0.000053, 0.000046
45000, 0.000175, 0.000065
45100, 0.000058, 0.000047
45200, 0.000063, 0.000048
45300, 0.000054, 0.000050
45400, 0.000074, 0.000066
45500, 0.000077, 0.000061
45600, 0.000072, 0.000061
45700, 0.000064, 0.000059
45800, 0.000063, 0.000058
45900, 0.000064, 0.000058
46000, 0.000068, 0.000061
46100, 0.000063, 0.000057
46200, 0.000071, 0.000062
46300, 0.000066, 0.000064
46400, 0.000078, 0.000056
46500, 0.000086, 0.000061
46600, 0.000056, 0.000049
46700, 0.000056, 0.000049
46800, 0.000064, 0.000055
46900, 0.000067, 0.000056
47000, 0.000083, 0.000068
47100, 0.000063, 0.000058
47200, 0.000067, 0.000060
47300, 0.000069, 0.000066
47400, 0.000080, 0.000063
47500, 0.000079, 0.000063
47600, 0.000063, 0.000057
47700, 0.000068, 0.000054
47800, 0.000113, 0.000086
47900, 0.000070, 0.000062
48000, 0.000067, 0.000059
48100, 0.000070, 0.000065
48200, 0.000116, 0.000082
48300, 0.000069, 0.000062
48400, 0.000068, 0.000072
48500, 0.000060, 0.000054
48600, 0.000090, 0.000056
48700, 0.000200, 0.000111
48800, 0.000061, 0.000056
48900, 0.000069, 0.000058
49000, 0.000070, 0.000062
49100, 0.000076, 0.000064
49200, 0.000476, 0.000288
49300, 0.000102, 0.000093
49400, 0.000072, 0.000062
49500, 0.000073, 0.000065
49600, 0.000073, 0.000064
49700, 0.000080, 0.000066
49800, 0.000103, 0.000071
49900, 0.000061, 0.000055
50000, 0.000063, 0.000056
50100, 0.000066, 0.000055
50200, 0.000063, 0.000054
50300, 0.000095, 0.000064
50400, 0.000075, 0.000064
50500, 0.000077, 0.000066
50600, 0.000103, 0.000074
50700, 0.000062, 0.000053
50800, 0.000062, 0.000056
50900, 0.000066, 0.000059
51000, 0.000063, 0.000058
51100, 0.000106, 0.000082
51200, 0.000098, 0.000156
51300, 0.000074, 0.000068
51400, 0.000076, 0.000068
51500, 0.000064, 0.000057
51600, 0.000269, 0.000175
51700, 0.000067, 0.000058
51800, 0.000067, 0.000061
51900, 0.000067, 0.000059
52000, 0.000064, 0.000057
52100, 0.000064, 0.000057
52200, 0.000080, 0.000062
52300, 0.000067, 0.000058
52400, 0.000095, 0.000082
52500, 0.000079, 0.000067
52600, 0.000077, 0.000070
52700, 0.000086, 0.000063
52800, 0.000082, 0.000071
52900, 0.000121, 0.000075
53000, 0.000070, 0.000064
53100, 0.000074, 0.000063
53200, 0.000066, 0.000057
53300, 0.000075, 0.000061
53400, 0.000065, 0.000057
53500, 0.000065, 0.000056
53600, 0.000065, 0.000056
53700, 0.000085, 0.000070
53800, 0.000064, 0.000056
53900, 0.000066, 0.000057
54000, 0.000078, 0.000069
54100, 0.000310, 0.000140
54200, 0.000077, 0.000067
54300, 0.000091, 0.000072
54400, 0.000065, 0.000058
54500, 0.000067, 0.000058
54600, 0.000080, 0.000071
54700, 0.000069, 0.000058
54800, 0.000068, 0.000057
54900, 0.000066, 0.000058
55000, 0.000069, 0.000058
55100, 0.000066, 0.000059
55200, 0.000067, 0.000058
55300, 0.000076, 0.000066
55400, 0.000084, 0.000064
55500, 0.000070, 0.000063
55600, 0.000081, 0.000071
55700, 0.000067, 0.000058
55800, 0.000069, 0.000060
55900, 0.000078, 0.000063
56000, 0.000070, 0.000060
56100, 0.000082, 0.000073
56200, 0.000070, 0.000059
56300, 0.000069, 0.000063
56400, 0.000071, 0.000065
56500, 0.000079, 0.000068
56600, 0.000071, 0.000063
56700, 0.000119, 0.000093
56800, 0.000076, 0.000066
56900, 0.000081, 0.000073
57000, 0.000084, 0.000076
57100, 0.000069, 0.000061
57200, 0.000102, 0.000102
57300, 0.000076, 0.000069
57400, 0.000081, 0.000074
57500, 0.000076, 0.000065
57600, 0.000073, 0.000063
57700, 0.000071, 0.000061
57800, 0.000088, 0.000080
57900, 0.000074, 0.000063
58000, 0.000071, 0.000060
58100, 0.000074, 0.000065
58200, 0.000070, 0.000063
58300, 0.000077, 0.000067
58400, 0.000090, 0.000075
58500, 0.000084, 0.000082
58600, 0.000072, 0.000066
58700, 0.000075, 0.000076
58800, 0.000088, 0.000078
58900, 0.000070, 0.000063
59000, 0.000086, 0.000078
59100, 0.000072, 0.000063
59200, 0.000075, 0.000067
59300, 0.000074, 0.000063
59400, 0.000080, 0.000068
59500, 0.000070, 0.000064
59600, 0.000097, 0.000091
59700, 0.000071, 0.000063
59800, 0.000074, 0.000064
59900, 0.000084, 0.000069
60000, 0.000071, 0.000063
60100, 0.000074, 0.000064
60200, 0.000071, 0.000065
60300, 0.000086, 0.000095
60400, 0.000076, 0.000066
60500, 0.000072, 0.000063
60600, 0.000084, 0.000075
60700, 0.000136, 0.000114
60800, 0.000099, 0.000067
60900, 0.000091, 0.000083
61000, 0.000073, 0.000065
61100, 0.000079, 0.000065
61200, 0.000073, 0.000064
61300, 0.000110, 0.000097
61400, 0.000090, 0.000076
61500, 0.000090, 0.000072
61600, 0.000101, 0.000103
61700, 0.000079, 0.000070
61800, 0.000091, 0.000083
61900, 0.000124, 0.000108
62000, 0.000109, 0.000096
62100, 0.000091, 0.000086
62200, 0.000078, 0.000067
62300, 0.000104, 0.000090
62400, 0.000095, 0.000078
62500, 0.000165, 0.000314
62600, 0.000124, 0.000094
62700, 0.000088, 0.000075
62800, 0.000090, 0.000073
62900, 0.000109, 0.000097
63000, 0.000136, 0.000099
63100, 0.000083, 0.000074
63200, 0.000095, 0.000076
63300, 0.000088, 0.000075
63400, 0.000082, 0.000070
63500, 0.000089, 0.000079
63600, 0.000075, 0.000070
63700, 0.000079, 0.000067
63800, 0.000076, 0.000069
63900, 0.000107, 0.000080
64000, 0.000076, 0.000070
64100, 0.000086, 0.000083
64200, 0.000090, 0.000075
64300, 0.000092, 0.000077
64400, 0.000079, 0.000067
64500, 0.000082, 0.000071
64600, 0.000082, 0.000070
64700, 0.000081, 0.000073
64800, 0.000088, 0.000076
64900, 0.000079, 0.000070
65000, 0.000186, 0.000110
65100, 0.000086, 0.000075
65200, 0.000104, 0.000087
65300, 0.000108, 0.000091
65400, 0.000082, 0.000069
65500, 0.000084, 0.000072
65600, 0.000089, 0.000078
65700, 0.000119, 0.000102
65800, 0.000088, 0.000079
65900, 0.000087, 0.000076
66000, 0.000089, 0.000076
66100, 0.000089, 0.000077
66200, 0.000087, 0.000078
66300, 0.000092, 0.000078
66400, 0.000134, 0.000097
66500, 0.000149, 0.000116
66600, 0.000108, 0.000102
66700, 0.000095, 0.000085
66800, 0.000115, 0.000103
66900, 0.000099, 0.000094
67000, 0.000118, 0.000104
67100, 0.000081, 0.000071
67200, 0.000111, 0.000096
67300, 0.000092, 0.000079
67400, 0.000094, 0.000081
67500, 0.000082, 0.000073
67600, 0.000101, 0.000096
67700, 0.000084, 0.000073
67800, 0.000085, 0.000072
67900, 0.000122, 0.000093
68000, 0.000119, 0.000095
68100, 0.000104, 0.000099
68200, 0.000094, 0.000080
68300, 0.000150, 0.000218
68400, 0.000104, 0.000098
68500, 0.000123, 0.000095
68600, 0.000089, 0.000074
68700, 0.000089, 0.000080
68800, 0.000098, 0.000083
68900, 0.000083, 0.000075
69000, 0.000120, 0.000108
69100, 0.000127, 0.000165
69200, 0.000089, 0.000080
69300, 0.000086, 0.000075
69400, 0.000137, 0.000105
69500, 0.000107, 0.000097
69600, 0.000121, 0.000100
69700, 0.000133, 0.000089
69800, 0.000088, 0.000075
69900, 0.000084, 0.000074
70000, 0.000124, 0.000110
70100, 0.000109, 0.000101
70200, 0.000154, 0.000137
70300, 0.000108, 0.000102
70400, 0.000108, 0.000098
70500, 0.000107, 0.000101
70600, 0.000134, 0.000119
70700, 0.000125, 0.000109
70800, 0.000084, 0.000077
70900, 0.000090, 0.000076
71000, 0.000087, 0.000076
71100, 0.000090, 0.000078
71200, 0.000115, 0.000096
71300, 0.000087, 0.000077
71400, 0.000097, 0.000083
71500, 0.000087, 0.000078
71600, 0.000140, 0.000105
71700, 0.000087, 0.000078
71800, 0.000089, 0.000079
71900, 0.000094, 0.000078
72000, 0.000089, 0.000077
72100, 0.000090, 0.000078
72200, 0.000087, 0.000079
72300, 0.000105, 0.000088
72400, 0.000087, 0.000078
72500, 0.000088, 0.000077
72600, 0.000090, 0.000077
72700, 0.000103, 0.000089
72800, 0.000089, 0.000077
72900, 0.000122, 0.000106
73000, 0.000094, 0.000083
73100, 0.000092, 0.000078
73200, 0.000096, 0.000080
73300, 0.000090, 0.000079
73400, 0.000091, 0.000081
73500, 0.000102, 0.000088
73600, 0.000091, 0.000079
73700, 0.000119, 0.000110
73800, 0.000090, 0.000080
73900, 0.000144, 0.000145
74000, 0.000093, 0.000084
74100, 0.000092, 0.000079
74200, 0.000094, 0.000082
74300, 0.000119, 0.000108
74400, 0.000091, 0.000082
74500, 0.000093, 0.000081
74600, 0.000103, 0.000091
74700, 0.000096, 0.000083
74800, 0.000091, 0.000081
74900, 0.000116, 0.000110
75000, 0.000111, 0.000099
75100, 0.000321, 0.000380
75200, 0.000095, 0.000084
75300, 0.000092, 0.000081
75400, 0.000110, 0.000092
75500, 0.000096, 0.000081
75600, 0.000107, 0.000089
75700, 0.000120, 0.000111
75800, 0.000092, 0.000082
75900, 0.000094, 0.000083
76000, 0.000096, 0.000086
76100, 0.000117, 0.000111
76200, 0.000104, 0.000085
76300, 0.000096, 0.000083
76400, 0.000128, 0.000101
76500, 0.000121, 0.000112
76600, 0.000093, 0.000084
76700, 0.000099, 0.000085
76800, 0.000120, 0.000098
76900, 0.000092, 0.000083
77000, 0.000096, 0.000084
77100, 0.000097, 0.000084
77200, 0.000094, 0.000083
77300, 0.000126, 0.000092
77400, 0.000096, 0.000085
77500, 0.000097, 0.000085
77600, 0.000097, 0.000086
77700, 0.000097, 0.000084
77800, 0.000098, 0.000087
77900, 0.000114, 0.000093
78000, 0.000098, 0.000086
78100, 0.000096, 0.000087
78200, 0.000110, 0.000093
78300, 0.000107, 0.000109
78400, 0.000099, 0.000089
78500, 0.000097, 0.000088
78600, 0.000097, 0.000105
78700, 0.000100, 0.000086
78800, 0.000129, 0.000120
78900, 0.000099, 0.000088
79000, 0.000111, 0.000098
79100, 0.000143, 0.000134
79200, 0.000100, 0.000086
79300, 0.000100, 0.000090
79400, 0.000131, 0.000118
79500, 0.000098, 0.000088
79600, 0.000099, 0.000088
79700, 0.000100, 0.000088
79800, 0.000101, 0.000088
79900, 0.000138, 0.000113
80000, 0.000100, 0.000091
80100, 0.000154, 0.000125
80200, 0.000143, 0.000111
80300, 0.000104, 0.000090
80400, 0.000136, 0.000113
80500, 0.000129, 0.000118
80600, 0.000101, 0.000089
80700, 0.000125, 0.000121
80800, 0.000103, 0.000170
80900, 0.000170, 0.000137
81000, 0.000101, 0.000101
81100, 0.000101, 0.000090
81200, 0.000101, 0.000092
81300, 0.000104, 0.000090
81400, 0.000105, 0.000092
81500, 0.000101, 0.000090
81600, 0.000104, 0.000093
81700, 0.000100, 0.000093
81800, 0.000214, 0.000136
81900, 0.000105, 0.000092
82000, 0.000127, 0.000101
82100, 0.000152, 0.000136
82200, 0.000130, 0.000125
82300, 0.000104, 0.000092
82400, 0.000105, 0.000095
82500, 0.000100, 0.000092
82600, 0.000187, 0.000193
82700, 0.000105, 0.000093
82800, 0.000106, 0.000091
82900, 0.000106, 0.000095
83000, 0.000167, 0.000198
83100, 0.000137, 0.000094
83200, 0.000103, 0.000094
83300, 0.000106, 0.000093
83400, 0.000313, 0.000255
83500, 0.000138, 0.000119
83600, 0.000113, 0.000102
83700, 0.000106, 0.000095
83800, 0.000106, 0.000093
83900, 0.000107, 0.000096
84000, 0.000102, 0.000094
84100, 0.000106, 0.000096
84200, 0.000104, 0.000094
84300, 0.000125, 0.000120
84400, 0.000107, 0.000095
84500, 0.000106, 0.000095
84600, 0.000522, 0.000400
84700, 0.000107, 0.000096
84800, 0.000105, 0.000096
84900, 0.000108, 0.000097
85000, 0.000124, 0.000097
85100, 0.000107, 0.000097
85200, 0.000105, 0.000098
85300, 0.000106, 0.000097
85400, 0.000111, 0.000096
85500, 0.000164, 0.000155
85600, 0.000113, 0.000098
85700, 0.000111, 0.000098
85800, 0.000142, 0.000131
85900, 0.000108, 0.000097
86000, 0.000110, 0.000100
86100, 0.000119, 0.000110
86200, 0.000110, 0.000098
86300, 0.000112, 0.000102
86400, 0.000140, 0.000135
86500, 0.000111, 0.000099
86600, 0.000107, 0.000098
86700, 0.000577, 0.000395
86800, 0.000130, 0.000123
86900, 0.000110, 0.000099
87000, 0.000110, 0.000102
87100, 0.000109, 0.000100
87200, 0.000145, 0.000138
87300, 0.000108, 0.000098
87400, 0.000110, 0.000097
87500, 0.000114, 0.000103
87600, 0.000201, 0.000154
87700, 0.000155, 0.000172
87800, 0.000113, 0.000099
87900, 0.000126, 0.000114
88000, 0.000144, 0.000106
88100, 0.000112, 0.000101
88200, 0.000112, 0.000102
88300, 0.000114, 0.000101
88400, 0.000113, 0.000101
88500, 0.000117, 0.000103
88600, 0.000163, 0.000131
88700, 0.000148, 0.000140
88800, 0.000111, 0.000102
88900, 0.000111, 0.000101
89000, 0.000112, 0.000101
89100, 0.000153, 0.000147
89200, 0.000124, 0.000116
89300, 0.000112, 0.000102
89400, 0.000125, 0.000104
89500, 0.000150, 0.000141
89600, 0.000156, 0.000154
89700, 0.000112, 0.000104
89800, 0.000118, 0.000104
89900, 0.000113, 0.000104
90000, 0.000114, 0.000103
90100, 0.000172, 0.000151
90200, 0.000154, 0.000144
90300, 0.000126, 0.000108
90400, 0.000124, 0.000110
90500, 0.000116, 0.000102
90600, 0.000118, 0.000106
90700, 0.000151, 0.000143
90800, 0.000116, 0.000105
90900, 0.000115, 0.000105
91000, 0.000117, 0.000105
91100, 0.000118, 0.000110
91200, 0.000113, 0.000105
91300, 0.000139, 0.000139
91400, 0.000135, 0.000118
91500, 0.000160, 0.000148
91600, 0.000168, 0.000129
91700, 0.000159, 0.000147
91800, 0.000151, 0.000146
91900, 0.000120, 0.000110
92000, 0.000120, 0.000108
92100, 0.000120, 0.000107
92200, 0.000117, 0.000105
92300, 0.000152, 0.000131
92400, 0.000143, 0.000117
92500, 0.000117, 0.000110
92600, 0.000121, 0.000110
92700, 0.000142, 0.000139
92800, 0.000156, 0.000151
92900, 0.000148, 0.000137
93000, 0.000118, 0.000106
93100, 0.000200, 0.000168
93200, 0.000120, 0.000111
93300, 0.000143, 0.000118
